,train,val,test
20,005a103a-bbc4-11e8-b2bc-ac1f6b6435d0,014d20d2-bbaf-11e8-b2ba-ac1f6b6435d0,00ff41c4-bba9-11e8-b2ba-ac1f6b6435d0
21,005ccb94-bbca-11e8-b2bc-ac1f6b6435d0,014dfb1e-bbba-11e8-b2ba-ac1f6b6435d0,01028112-bbb4-11e8-b2ba-ac1f6b6435d0
22,0060269e-bbbc-11e8-b2ba-ac1f6b6435d0,01508fd4-bb9a-11e8-b2b9-ac1f6b6435d0,01037b76-bbaa-11e8-b2ba-ac1f6b6435d0
23,0062719a-bbbe-11e8-b2ba-ac1f6b6435d0,0158f3d6-bb9f-11e8-b2b9-ac1f6b6435d0,0104c4e0-bbb9-11e8-b2ba-ac1f6b6435d0
24,00638dd0-bbac-11e8-b2ba-ac1f6b6435d0,015b7388-bbac-11e8-b2ba-ac1f6b6435d0,010edd48-bbac-11e8-b2ba-ac1f6b6435d0
25,0067a7c0-bbb7-11e8-b2ba-ac1f6b6435d0,01853df0-bbc3-11e8-b2bc-ac1f6b6435d0,011def6e-bbb5-11e8-b2ba-ac1f6b6435d0
26,0067c712-bba0-11e8-b2b9-ac1f6b6435d0,018bc484-bba7-11e8-b2ba-ac1f6b6435d0,0142ac38-bbb9-11e8-b2ba-ac1f6b6435d0
27,0067f542-bba1-11e8-b2b9-ac1f6b6435d0,01bb65f4-bba2-11e8-b2b9-ac1f6b6435d0,0142f5bc-bbc8-11e8-b2bc-ac1f6b6435d0
28,006a8c72-bbc8-11e8-b2bc-ac1f6b6435d0,01d7fd92-bb9b-11e8-b2b9-ac1f6b6435d0,01453738-bbb8-11e8-b2ba-ac1f6b6435d0
29,006cde8a-bbbb-11e8-b2ba-ac1f6b6435d0,01f8c228-bbac-11e8-b2ba-ac1f6b6435d0,01491e4c-bbaf-11e8-b2ba-ac1f6b6435d0
30,006f5b04-bbb3-11e8-b2ba-ac1f6b6435d0,02070102-bbb7-11e8-b2ba-ac1f6b6435d0,015f63c8-bba5-11e8-b2ba-ac1f6b6435d0
31,00716b36-bba6-11e8-b2ba-ac1f6b6435d0,0207bdcc-bbb7-11e8-b2ba-ac1f6b6435d0,0167f530-bbc1-11e8-b2bb-ac1f6b6435d0
32,0072d080-bbaf-11e8-b2ba-ac1f6b6435d0,020d4352-bbb5-11e8-b2ba-ac1f6b6435d0,01747a40-bbc0-11e8-b2bb-ac1f6b6435d0
33,007811e6-bbbc-11e8-b2ba-ac1f6b6435d0,0219faa8-bba5-11e8-b2ba-ac1f6b6435d0,01a2514a-bba7-11e8-b2ba-ac1f6b6435d0
34,00822d20-bbc1-11e8-b2bb-ac1f6b6435d0,021eacc4-bba0-11e8-b2b9-ac1f6b6435d0,01a2fd5e-bbb4-11e8-b2ba-ac1f6b6435d0
35,00855996-bbad-11e8-b2ba-ac1f6b6435d0,0235dcc4-bbb8-11e8-b2ba-ac1f6b6435d0,01b7c7b8-bba8-11e8-b2ba-ac1f6b6435d0
36,00884f46-bbc3-11e8-b2bc-ac1f6b6435d0,0241af90-bba4-11e8-b2b9-ac1f6b6435d0,01b9584c-bbbe-11e8-b2ba-ac1f6b6435d0
37,0088a1b6-bbb5-11e8-b2ba-ac1f6b6435d0,024f501e-bbc7-11e8-b2bc-ac1f6b6435d0,01b99e6c-bbb2-11e8-b2ba-ac1f6b6435d0
38,0089bdfe-bbc8-11e8-b2bc-ac1f6b6435d0,02778a56-bbbe-11e8-b2ba-ac1f6b6435d0,01c36810-bb9a-11e8-b2b9-ac1f6b6435d0
39,008a780e-bb9e-11e8-b2b9-ac1f6b6435d0,02789bb2-bbc8-11e8-b2bc-ac1f6b6435d0,01cd718c-bbc9-11e8-b2bc-ac1f6b6435d0
40,008a8630-bb9b-11e8-b2b9-ac1f6b6435d0,0288e29e-bb9e-11e8-b2b9-ac1f6b6435d0,01dfa77a-bba2-11e8-b2b9-ac1f6b6435d0
41,008b8e7c-bbb4-11e8-b2ba-ac1f6b6435d0,028cee5c-bbc1-11e8-b2bb-ac1f6b6435d0,01e7a2b4-bbba-11e8-b2ba-ac1f6b6435d0
42,0092d59c-bba5-11e8-b2ba-ac1f6b6435d0,02d2c686-bbb5-11e8-b2ba-ac1f6b6435d0,01ecc930-bbc7-11e8-b2bc-ac1f6b6435d0
43,00934176-bbaf-11e8-b2ba-ac1f6b6435d0,02f6fa66-bbb4-11e8-b2ba-ac1f6b6435d0,01fbb7f8-bbc0-11e8-b2bb-ac1f6b6435d0
44,0097150a-bbc1-11e8-b2bb-ac1f6b6435d0,0305a056-bbbf-11e8-b2ba-ac1f6b6435d0,02178fc0-bbaf-11e8-b2ba-ac1f6b6435d0
45,00986cb0-bbae-11e8-b2ba-ac1f6b6435d0,0312336a-bba7-11e8-b2ba-ac1f6b6435d0,021a01b6-bba9-11e8-b2ba-ac1f6b6435d0
46,009b8c20-bbc6-11e8-b2bc-ac1f6b6435d0,03371f58-bbc6-11e8-b2bc-ac1f6b6435d0,02235ae2-bb9d-11e8-b2b9-ac1f6b6435d0
47,009c104e-bbc8-11e8-b2bc-ac1f6b6435d0,03470776-bbc4-11e8-b2bc-ac1f6b6435d0,0228a6e2-bba6-11e8-b2ba-ac1f6b6435d0
48,00a71d92-bbb2-11e8-b2ba-ac1f6b6435d0,0349cea2-bbba-11e8-b2ba-ac1f6b6435d0,0230e7d0-bba1-11e8-b2b9-ac1f6b6435d0
49,00ad4b4c-bbc4-11e8-b2bc-ac1f6b6435d0,0358b00a-bba8-11e8-b2ba-ac1f6b6435d0,023324a6-bbaf-11e8-b2ba-ac1f6b6435d0
50,00ae0ea6-bb9c-11e8-b2b9-ac1f6b6435d0,0367d960-bbb0-11e8-b2ba-ac1f6b6435d0,0240e7f6-bbac-11e8-b2ba-ac1f6b6435d0
51,00b1b8b8-bba5-11e8-b2ba-ac1f6b6435d0,03763b06-bb9f-11e8-b2b9-ac1f6b6435d0,0246331e-bbc0-11e8-b2bb-ac1f6b6435d0
52,00b3659a-bbb0-11e8-b2ba-ac1f6b6435d0,0390ebb4-bb9e-11e8-b2b9-ac1f6b6435d0,0249aa98-bbc1-11e8-b2bb-ac1f6b6435d0
53,00b8087a-bbc4-11e8-b2bc-ac1f6b6435d0,0391ab0a-bbb5-11e8-b2ba-ac1f6b6435d0,024bce74-bbc4-11e8-b2bc-ac1f6b6435d0
54,00bd4376-bbbf-11e8-b2ba-ac1f6b6435d0,039858f6-bbab-11e8-b2ba-ac1f6b6435d0,024f5654-bbae-11e8-b2ba-ac1f6b6435d0
55,00c15ef6-bba7-11e8-b2ba-ac1f6b6435d0,03a96d16-bbbb-11e8-b2ba-ac1f6b6435d0,025b645c-bbbe-11e8-b2ba-ac1f6b6435d0
56,00c3f3fc-bbbe-11e8-b2ba-ac1f6b6435d0,03aaa7cc-bbab-11e8-b2ba-ac1f6b6435d0,026469ac-bb9c-11e8-b2b9-ac1f6b6435d0
57,00c76b88-bbb2-11e8-b2ba-ac1f6b6435d0,03cc65f6-bba1-11e8-b2b9-ac1f6b6435d0,0271c9e4-bbab-11e8-b2ba-ac1f6b6435d0
58,00c9616e-bba7-11e8-b2ba-ac1f6b6435d0,03d00c42-bbba-11e8-b2ba-ac1f6b6435d0,02744d42-bbbd-11e8-b2ba-ac1f6b6435d0
59,00ca1a3a-bbc7-11e8-b2bc-ac1f6b6435d0,03d4613a-bbb4-11e8-b2ba-ac1f6b6435d0,028a827a-bba8-11e8-b2ba-ac1f6b6435d0
60,00cb9586-bbc2-11e8-b2bb-ac1f6b6435d0,03f6a278-bbc7-11e8-b2bc-ac1f6b6435d0,028cb8d2-bb9f-11e8-b2b9-ac1f6b6435d0
61,00d315a6-bbac-11e8-b2ba-ac1f6b6435d0,040794ce-bbaa-11e8-b2ba-ac1f6b6435d0,0294ea40-bbbb-11e8-b2ba-ac1f6b6435d0
62,00d4f904-bbb4-11e8-b2ba-ac1f6b6435d0,040fb954-bba7-11e8-b2ba-ac1f6b6435d0,02a52ee6-bbac-11e8-b2ba-ac1f6b6435d0
63,00db5f9e-bbc1-11e8-b2bb-ac1f6b6435d0,041d6c96-bbb8-11e8-b2ba-ac1f6b6435d0,02ae4dca-bbaa-11e8-b2ba-ac1f6b6435d0
64,00dd1766-bbae-11e8-b2ba-ac1f6b6435d0,041e4ca6-bbb3-11e8-b2ba-ac1f6b6435d0,02ba21c6-bbb5-11e8-b2ba-ac1f6b6435d0
65,00df1310-bbca-11e8-b2bc-ac1f6b6435d0,0427e718-bbb1-11e8-b2ba-ac1f6b6435d0,02bd4566-bbad-11e8-b2ba-ac1f6b6435d0
66,00e96ea4-bbc1-11e8-b2bb-ac1f6b6435d0,042a6b74-bba6-11e8-b2ba-ac1f6b6435d0,02c5ae5e-bbb2-11e8-b2ba-ac1f6b6435d0
67,00eabc0c-bbb5-11e8-b2ba-ac1f6b6435d0,0436ccbc-bba5-11e8-b2ba-ac1f6b6435d0,02e42082-bbad-11e8-b2ba-ac1f6b6435d0
68,00ed296c-bbb3-11e8-b2ba-ac1f6b6435d0,044bd6e6-bbb1-11e8-b2ba-ac1f6b6435d0,02fefb04-bbc7-11e8-b2bc-ac1f6b6435d0
69,00ed4394-bbb2-11e8-b2ba-ac1f6b6435d0,0470db52-bbad-11e8-b2ba-ac1f6b6435d0,0302db0a-bbc4-11e8-b2bc-ac1f6b6435d0
70,00f42960-bbb3-11e8-b2ba-ac1f6b6435d0,04710896-bbc8-11e8-b2bc-ac1f6b6435d0,030b6ee2-bbbe-11e8-b2ba-ac1f6b6435d0
71,00f8ac7e-bbbd-11e8-b2ba-ac1f6b6435d0,047f516e-bba8-11e8-b2ba-ac1f6b6435d0,03181d4e-bbb0-11e8-b2ba-ac1f6b6435d0
72,00fe597e-bbc9-11e8-b2bc-ac1f6b6435d0,04a96654-bbc4-11e8-b2bc-ac1f6b6435d0,031aeea0-bbad-11e8-b2ba-ac1f6b6435d0
73,0101c0be-bba6-11e8-b2ba-ac1f6b6435d0,04ca1f26-bbc3-11e8-b2bc-ac1f6b6435d0,033c214a-bbb4-11e8-b2ba-ac1f6b6435d0
74,0102707a-bba3-11e8-b2b9-ac1f6b6435d0,04f48d64-bbbf-11e8-b2ba-ac1f6b6435d0,03558ade-bb9d-11e8-b2b9-ac1f6b6435d0
75,01058b36-bbbf-11e8-b2ba-ac1f6b6435d0,04fd5b44-bbb3-11e8-b2ba-ac1f6b6435d0,0357ecb4-bbae-11e8-b2ba-ac1f6b6435d0
76,01095156-bbb7-11e8-b2ba-ac1f6b6435d0,051a5402-bbbc-11e8-b2ba-ac1f6b6435d0,0359527c-bbbb-11e8-b2ba-ac1f6b6435d0
77,01106f56-bbc9-11e8-b2bc-ac1f6b6435d0,052ce424-bbb1-11e8-b2ba-ac1f6b6435d0,03615f36-bbba-11e8-b2ba-ac1f6b6435d0
78,011186c4-bba2-11e8-b2b9-ac1f6b6435d0,05302d60-bbb0-11e8-b2ba-ac1f6b6435d0,037f4612-bbca-11e8-b2bc-ac1f6b6435d0
79,011361ce-bba7-11e8-b2ba-ac1f6b6435d0,053b2418-bbab-11e8-b2ba-ac1f6b6435d0,03846c2e-bbb5-11e8-b2ba-ac1f6b6435d0
80,011364f4-bba1-11e8-b2b9-ac1f6b6435d0,05418e48-bbbf-11e8-b2ba-ac1f6b6435d0,0384cd60-bbb3-11e8-b2ba-ac1f6b6435d0
81,0115f496-bbb8-11e8-b2ba-ac1f6b6435d0,0544e16a-bba1-11e8-b2b9-ac1f6b6435d0,03871a6a-bbc8-11e8-b2bc-ac1f6b6435d0
82,0118f7e4-bbaf-11e8-b2ba-ac1f6b6435d0,0560baf4-bba9-11e8-b2ba-ac1f6b6435d0,03886f76-bbb6-11e8-b2ba-ac1f6b6435d0
83,011945ae-bbb5-11e8-b2ba-ac1f6b6435d0,0565553c-bb9f-11e8-b2b9-ac1f6b6435d0,039ba28a-bbb6-11e8-b2ba-ac1f6b6435d0
84,011a3b06-bb9e-11e8-b2b9-ac1f6b6435d0,056995d8-bbaa-11e8-b2ba-ac1f6b6435d0,03b49288-bba0-11e8-b2b9-ac1f6b6435d0
85,011acdc6-bba0-11e8-b2b9-ac1f6b6435d0,056b2df6-bbbb-11e8-b2ba-ac1f6b6435d0,03ce111c-bbba-11e8-b2ba-ac1f6b6435d0
86,012c02f2-bbab-11e8-b2ba-ac1f6b6435d0,056fe7a6-bb9d-11e8-b2b9-ac1f6b6435d0,03d13e56-bb9b-11e8-b2b9-ac1f6b6435d0
87,012c2c02-bba4-11e8-b2b9-ac1f6b6435d0,057b91b8-bbb2-11e8-b2ba-ac1f6b6435d0,03d285d4-bba2-11e8-b2b9-ac1f6b6435d0
88,012ed836-bbc1-11e8-b2bb-ac1f6b6435d0,0582062a-bba2-11e8-b2b9-ac1f6b6435d0,03d9fb0c-bb9d-11e8-b2b9-ac1f6b6435d0
89,01314a58-bba3-11e8-b2b9-ac1f6b6435d0,059108da-bbc7-11e8-b2bc-ac1f6b6435d0,03daec84-bbbf-11e8-b2ba-ac1f6b6435d0
90,0136e24a-bba0-11e8-b2b9-ac1f6b6435d0,05918a74-bba1-11e8-b2b9-ac1f6b6435d0,03de37e6-bbaf-11e8-b2ba-ac1f6b6435d0
91,0139e754-bbbb-11e8-b2ba-ac1f6b6435d0,059bc0b0-bbac-11e8-b2ba-ac1f6b6435d0,03ec3e0c-bbca-11e8-b2bc-ac1f6b6435d0
92,013ba5ec-bbb8-11e8-b2ba-ac1f6b6435d0,05a16868-bb9c-11e8-b2b9-ac1f6b6435d0,03f12378-bba1-11e8-b2b9-ac1f6b6435d0
93,013f0f3a-bbad-11e8-b2ba-ac1f6b6435d0,05ad1932-bbac-11e8-b2ba-ac1f6b6435d0,03f63d86-bbbf-11e8-b2ba-ac1f6b6435d0
94,0141b838-bb9f-11e8-b2b9-ac1f6b6435d0,05b95e8c-bbc9-11e8-b2bc-ac1f6b6435d0,03f92c20-bbc0-11e8-b2bb-ac1f6b6435d0
95,01437db2-bbc2-11e8-b2bb-ac1f6b6435d0,05be40f2-bba4-11e8-b2b9-ac1f6b6435d0,03ff022c-bbc4-11e8-b2bc-ac1f6b6435d0
96,0148ee6a-bba3-11e8-b2b9-ac1f6b6435d0,05c46ab0-bbb6-11e8-b2ba-ac1f6b6435d0,04096bea-bb9c-11e8-b2b9-ac1f6b6435d0
97,014927fe-bb9e-11e8-b2b9-ac1f6b6435d0,05d29f9a-bbbb-11e8-b2ba-ac1f6b6435d0,040d3224-bbc5-11e8-b2bc-ac1f6b6435d0
98,014a8bae-bba2-11e8-b2b9-ac1f6b6435d0,05dad5a8-bbb0-11e8-b2ba-ac1f6b6435d0,0410407c-bba2-11e8-b2b9-ac1f6b6435d0
99,0155043e-bbb7-11e8-b2ba-ac1f6b6435d0,05f378c8-bbc5-11e8-b2bc-ac1f6b6435d0,0419f612-bba7-11e8-b2ba-ac1f6b6435d0
100,015652d0-bbb7-11e8-b2ba-ac1f6b6435d0,0601db06-bbc6-11e8-b2bc-ac1f6b6435d0,043866ac-bba6-11e8-b2ba-ac1f6b6435d0
101,015ed0d8-bbbf-11e8-b2ba-ac1f6b6435d0,0625433c-bba5-11e8-b2ba-ac1f6b6435d0,044e4cd2-bba2-11e8-b2b9-ac1f6b6435d0
102,0163454c-bba0-11e8-b2b9-ac1f6b6435d0,0648201e-bbc3-11e8-b2bc-ac1f6b6435d0,045e2724-bbb1-11e8-b2ba-ac1f6b6435d0
103,016a3738-bba7-11e8-b2ba-ac1f6b6435d0,064ee914-bba8-11e8-b2ba-ac1f6b6435d0,0463bae6-bbba-11e8-b2ba-ac1f6b6435d0
104,016b3df6-bba5-11e8-b2ba-ac1f6b6435d0,065ae06a-bbb8-11e8-b2ba-ac1f6b6435d0,0468fef4-bbc7-11e8-b2bc-ac1f6b6435d0
105,016bc38a-bba9-11e8-b2ba-ac1f6b6435d0,065ff140-bbbd-11e8-b2ba-ac1f6b6435d0,04691b58-bba1-11e8-b2b9-ac1f6b6435d0
106,017badb4-bbc6-11e8-b2bc-ac1f6b6435d0,0662e3fe-bbbe-11e8-b2ba-ac1f6b6435d0,0494ea52-bba2-11e8-b2b9-ac1f6b6435d0
107,017c17c6-bbb8-11e8-b2ba-ac1f6b6435d0,0663a836-bbad-11e8-b2ba-ac1f6b6435d0,04bba5b2-bbc4-11e8-b2bc-ac1f6b6435d0
108,017e605a-bba7-11e8-b2ba-ac1f6b6435d0,066e68c4-bbbd-11e8-b2ba-ac1f6b6435d0,04bbd5da-bbad-11e8-b2ba-ac1f6b6435d0
109,017f7748-bba6-11e8-b2ba-ac1f6b6435d0,06799c40-bbbc-11e8-b2ba-ac1f6b6435d0,04c49f8c-bba1-11e8-b2b9-ac1f6b6435d0
110,018004a0-bbb1-11e8-b2ba-ac1f6b6435d0,068a287c-bbb1-11e8-b2ba-ac1f6b6435d0,04e022d0-bbb4-11e8-b2ba-ac1f6b6435d0
111,0189cff8-bbc0-11e8-b2bb-ac1f6b6435d0,068ca9ec-bb9a-11e8-b2b9-ac1f6b6435d0,04e6f8f8-bb9b-11e8-b2b9-ac1f6b6435d0
112,018dd9a2-bbc2-11e8-b2bb-ac1f6b6435d0,068e6e7a-bba5-11e8-b2ba-ac1f6b6435d0,04f69cd0-bbc4-11e8-b2bc-ac1f6b6435d0
113,018e30a8-bbc9-11e8-b2bc-ac1f6b6435d0,0695f624-bbb2-11e8-b2ba-ac1f6b6435d0,0507561a-bbb5-11e8-b2ba-ac1f6b6435d0
114,0190855a-bbca-11e8-b2bc-ac1f6b6435d0,06b4fbbe-bbc6-11e8-b2bc-ac1f6b6435d0,050de920-bba2-11e8-b2b9-ac1f6b6435d0
115,01939a1a-bbc5-11e8-b2bc-ac1f6b6435d0,06bb983c-bbaa-11e8-b2ba-ac1f6b6435d0,051c9598-bbab-11e8-b2ba-ac1f6b6435d0
116,019687da-bbb0-11e8-b2ba-ac1f6b6435d0,06c8b814-bbb4-11e8-b2ba-ac1f6b6435d0,054bea6a-bba0-11e8-b2b9-ac1f6b6435d0
117,01977230-bbb5-11e8-b2ba-ac1f6b6435d0,06d11c70-bb9b-11e8-b2b9-ac1f6b6435d0,054feace-bbc9-11e8-b2bc-ac1f6b6435d0
118,01a0f8a0-bbb0-11e8-b2ba-ac1f6b6435d0,06d51830-bba9-11e8-b2ba-ac1f6b6435d0,057337f4-bbb0-11e8-b2ba-ac1f6b6435d0
119,01a9e5da-bb9e-11e8-b2b9-ac1f6b6435d0,06d8e91e-bbb9-11e8-b2ba-ac1f6b6435d0,05784754-bba0-11e8-b2b9-ac1f6b6435d0
120,01b0b65a-bbba-11e8-b2ba-ac1f6b6435d0,06e2d36e-bba2-11e8-b2b9-ac1f6b6435d0,0579bc04-bba7-11e8-b2ba-ac1f6b6435d0
121,01b500a4-bb9a-11e8-b2b9-ac1f6b6435d0,06e9a188-bbae-11e8-b2ba-ac1f6b6435d0,057c591e-bbb1-11e8-b2ba-ac1f6b6435d0
122,01b54382-bb9c-11e8-b2b9-ac1f6b6435d0,070835b6-bbaf-11e8-b2ba-ac1f6b6435d0,058c3250-bbaa-11e8-b2ba-ac1f6b6435d0
123,01b79b30-bbb2-11e8-b2ba-ac1f6b6435d0,07249288-bbc3-11e8-b2bc-ac1f6b6435d0,0597cc48-bbbc-11e8-b2ba-ac1f6b6435d0
124,01b79bd0-bba3-11e8-b2b9-ac1f6b6435d0,073a3c1c-bba7-11e8-b2ba-ac1f6b6435d0,0598a6a8-bb9f-11e8-b2b9-ac1f6b6435d0
125,01ba30e4-bbb6-11e8-b2ba-ac1f6b6435d0,073e1034-bbbc-11e8-b2ba-ac1f6b6435d0,059e4b10-bbb0-11e8-b2ba-ac1f6b6435d0
126,01bc1aa2-bbad-11e8-b2ba-ac1f6b6435d0,07433eda-bbb5-11e8-b2ba-ac1f6b6435d0,059f53c6-bbc3-11e8-b2bc-ac1f6b6435d0
127,01bc4dc6-bbbf-11e8-b2ba-ac1f6b6435d0,0748041e-bbb6-11e8-b2ba-ac1f6b6435d0,05b5069e-bbb4-11e8-b2ba-ac1f6b6435d0
128,01bc5bf4-bbc4-11e8-b2bc-ac1f6b6435d0,0764e984-bba8-11e8-b2ba-ac1f6b6435d0,05c41478-bbc2-11e8-b2bb-ac1f6b6435d0
129,01c7157c-bba5-11e8-b2ba-ac1f6b6435d0,076cb480-bba2-11e8-b2b9-ac1f6b6435d0,05c5f690-bba3-11e8-b2b9-ac1f6b6435d0
130,01c87288-bbc2-11e8-b2bb-ac1f6b6435d0,0770dca8-bba8-11e8-b2ba-ac1f6b6435d0,05caf1fe-bba3-11e8-b2b9-ac1f6b6435d0
131,01cccde8-bba8-11e8-b2ba-ac1f6b6435d0,077392a2-bba0-11e8-b2b9-ac1f6b6435d0,05d7b996-bbc8-11e8-b2bc-ac1f6b6435d0
132,01d05f48-bbb8-11e8-b2ba-ac1f6b6435d0,07784d60-bbc3-11e8-b2bc-ac1f6b6435d0,05dac022-bbb0-11e8-b2ba-ac1f6b6435d0
133,01d1ae74-bbb9-11e8-b2ba-ac1f6b6435d0,07b51d58-bbc8-11e8-b2bc-ac1f6b6435d0,05de3e34-bbb3-11e8-b2ba-ac1f6b6435d0
134,01d1e5fc-bbb3-11e8-b2ba-ac1f6b6435d0,07bd85ba-bbaa-11e8-b2ba-ac1f6b6435d0,0605a936-bb9c-11e8-b2b9-ac1f6b6435d0
135,01d2a326-bba8-11e8-b2ba-ac1f6b6435d0,07e84694-bb9e-11e8-b2b9-ac1f6b6435d0,060b5774-bba5-11e8-b2ba-ac1f6b6435d0
136,01d2d5c4-bbb9-11e8-b2ba-ac1f6b6435d0,07f5b202-bbad-11e8-b2ba-ac1f6b6435d0,06145226-bba9-11e8-b2ba-ac1f6b6435d0
137,01d619aa-bbaf-11e8-b2ba-ac1f6b6435d0,07fec9dc-bbad-11e8-b2ba-ac1f6b6435d0,0620aea6-bbbb-11e8-b2ba-ac1f6b6435d0
138,01d6e4b8-bba8-11e8-b2ba-ac1f6b6435d0,07ffd722-bbae-11e8-b2ba-ac1f6b6435d0,063a3f2e-bbb6-11e8-b2ba-ac1f6b6435d0
139,01da7d44-bbad-11e8-b2ba-ac1f6b6435d0,08077000-bbc6-11e8-b2bc-ac1f6b6435d0,0643a336-bba0-11e8-b2b9-ac1f6b6435d0
140,01ddc40c-bbb9-11e8-b2ba-ac1f6b6435d0,081546f6-bbb9-11e8-b2ba-ac1f6b6435d0,065dc194-bbc8-11e8-b2bc-ac1f6b6435d0
141,01e8a3e4-bbbf-11e8-b2ba-ac1f6b6435d0,081909aa-bb9e-11e8-b2b9-ac1f6b6435d0,06601ec2-bbae-11e8-b2ba-ac1f6b6435d0
142,01e9c96a-bb9a-11e8-b2b9-ac1f6b6435d0,0828e820-bb9e-11e8-b2b9-ac1f6b6435d0,0660d8fa-bbac-11e8-b2ba-ac1f6b6435d0
143,01ebc542-bbbf-11e8-b2ba-ac1f6b6435d0,083c112e-bbbd-11e8-b2ba-ac1f6b6435d0,066428f0-bbbd-11e8-b2ba-ac1f6b6435d0
144,01edbdd4-bbb0-11e8-b2ba-ac1f6b6435d0,084278ba-bb9b-11e8-b2b9-ac1f6b6435d0,067818de-bbc6-11e8-b2bc-ac1f6b6435d0
145,01eea150-bba5-11e8-b2ba-ac1f6b6435d0,084a9c70-bbc3-11e8-b2bc-ac1f6b6435d0,067f4d36-bbba-11e8-b2ba-ac1f6b6435d0
146,01f3e0da-bb9f-11e8-b2b9-ac1f6b6435d0,084e8210-bb9e-11e8-b2b9-ac1f6b6435d0,068fdfea-bb9f-11e8-b2b9-ac1f6b6435d0
147,01f58bec-bba4-11e8-b2b9-ac1f6b6435d0,08536634-bbb4-11e8-b2ba-ac1f6b6435d0,0691af8c-bbb3-11e8-b2ba-ac1f6b6435d0
148,01f85a98-bbae-11e8-b2ba-ac1f6b6435d0,08543dfe-bba3-11e8-b2b9-ac1f6b6435d0,0699ee3a-bbb9-11e8-b2ba-ac1f6b6435d0
