,train,val,test
19,0051ccbc-bbbb-11e8-b2ba-ac1f6b6435d0,00d4f904-bbb4-11e8-b2ba-ac1f6b6435d0,00d693c0-bbbb-11e8-b2ba-ac1f6b6435d0
20,00520f22-bb9a-11e8-b2b9-ac1f6b6435d0,00eabc0c-bbb5-11e8-b2ba-ac1f6b6435d0,00ff41c4-bba9-11e8-b2ba-ac1f6b6435d0
21,0058c62c-bbbe-11e8-b2ba-ac1f6b6435d0,00ed296c-bbb3-11e8-b2ba-ac1f6b6435d0,01028112-bbb4-11e8-b2ba-ac1f6b6435d0
22,005a103a-bbc4-11e8-b2bc-ac1f6b6435d0,00f42960-bbb3-11e8-b2ba-ac1f6b6435d0,01037b76-bbaa-11e8-b2ba-ac1f6b6435d0
23,005ccb94-bbca-11e8-b2bc-ac1f6b6435d0,0101c0be-bba6-11e8-b2ba-ac1f6b6435d0,0104c4e0-bbb9-11e8-b2ba-ac1f6b6435d0
24,0060269e-bbbc-11e8-b2ba-ac1f6b6435d0,01058b36-bbbf-11e8-b2ba-ac1f6b6435d0,010edd48-bbac-11e8-b2ba-ac1f6b6435d0
25,00626a32-bbab-11e8-b2ba-ac1f6b6435d0,01095156-bbb7-11e8-b2ba-ac1f6b6435d0,011def6e-bbb5-11e8-b2ba-ac1f6b6435d0
26,0062719a-bbbe-11e8-b2ba-ac1f6b6435d0,0118f7e4-bbaf-11e8-b2ba-ac1f6b6435d0,0142ac38-bbb9-11e8-b2ba-ac1f6b6435d0
27,00638dd0-bbac-11e8-b2ba-ac1f6b6435d0,0139e754-bbbb-11e8-b2ba-ac1f6b6435d0,0142f5bc-bbc8-11e8-b2bc-ac1f6b6435d0
28,0065e36c-bba4-11e8-b2b9-ac1f6b6435d0,01437db2-bbc2-11e8-b2bb-ac1f6b6435d0,01453738-bbb8-11e8-b2ba-ac1f6b6435d0
29,0067a7c0-bbb7-11e8-b2ba-ac1f6b6435d0,014a8bae-bba2-11e8-b2b9-ac1f6b6435d0,01491e4c-bbaf-11e8-b2ba-ac1f6b6435d0
30,0067c712-bba0-11e8-b2b9-ac1f6b6435d0,0163454c-bba0-11e8-b2b9-ac1f6b6435d0,015f63c8-bba5-11e8-b2ba-ac1f6b6435d0
31,0067f542-bba1-11e8-b2b9-ac1f6b6435d0,016a3738-bba7-11e8-b2ba-ac1f6b6435d0,0167f530-bbc1-11e8-b2bb-ac1f6b6435d0
32,006a8c72-bbc8-11e8-b2bc-ac1f6b6435d0,016bc38a-bba9-11e8-b2ba-ac1f6b6435d0,01747a40-bbc0-11e8-b2bb-ac1f6b6435d0
33,006f5b04-bbb3-11e8-b2ba-ac1f6b6435d0,017c17c6-bbb8-11e8-b2ba-ac1f6b6435d0,01a2514a-bba7-11e8-b2ba-ac1f6b6435d0
34,00716b36-bba6-11e8-b2ba-ac1f6b6435d0,018004a0-bbb1-11e8-b2ba-ac1f6b6435d0,01a2fd5e-bbb4-11e8-b2ba-ac1f6b6435d0
35,007811e6-bbbc-11e8-b2ba-ac1f6b6435d0,0189cff8-bbc0-11e8-b2bb-ac1f6b6435d0,01b7c7b8-bba8-11e8-b2ba-ac1f6b6435d0
36,007c0304-bbbd-11e8-b2ba-ac1f6b6435d0,019687da-bbb0-11e8-b2ba-ac1f6b6435d0,01b9584c-bbbe-11e8-b2ba-ac1f6b6435d0
37,007d009a-bb9c-11e8-b2b9-ac1f6b6435d0,01977230-bbb5-11e8-b2ba-ac1f6b6435d0,01b99e6c-bbb2-11e8-b2ba-ac1f6b6435d0
38,00822d20-bbc1-11e8-b2bb-ac1f6b6435d0,01b0b65a-bbba-11e8-b2ba-ac1f6b6435d0,01c36810-bb9a-11e8-b2b9-ac1f6b6435d0
39,0089bdfe-bbc8-11e8-b2bc-ac1f6b6435d0,01b54382-bb9c-11e8-b2b9-ac1f6b6435d0,01cd718c-bbc9-11e8-b2bc-ac1f6b6435d0
40,008a780e-bb9e-11e8-b2b9-ac1f6b6435d0,01bc4dc6-bbbf-11e8-b2ba-ac1f6b6435d0,01dfa77a-bba2-11e8-b2b9-ac1f6b6435d0
41,0092d59c-bba5-11e8-b2ba-ac1f6b6435d0,01d05f48-bbb8-11e8-b2ba-ac1f6b6435d0,01e7a2b4-bbba-11e8-b2ba-ac1f6b6435d0
42,00934176-bbaf-11e8-b2ba-ac1f6b6435d0,01d2a326-bba8-11e8-b2ba-ac1f6b6435d0,01ecc930-bbc7-11e8-b2bc-ac1f6b6435d0
43,00984a2c-bbaa-11e8-b2ba-ac1f6b6435d0,01da7d44-bbad-11e8-b2ba-ac1f6b6435d0,01fbb7f8-bbc0-11e8-b2bb-ac1f6b6435d0
44,009b8c20-bbc6-11e8-b2bc-ac1f6b6435d0,01f58bec-bba4-11e8-b2b9-ac1f6b6435d0,02178fc0-bbaf-11e8-b2ba-ac1f6b6435d0
45,009e88e0-bbc5-11e8-b2bc-ac1f6b6435d0,01f870c0-bba7-11e8-b2ba-ac1f6b6435d0,021a01b6-bba9-11e8-b2ba-ac1f6b6435d0
46,00ab56c8-bbad-11e8-b2ba-ac1f6b6435d0,02056070-bba5-11e8-b2ba-ac1f6b6435d0,02235ae2-bb9d-11e8-b2b9-ac1f6b6435d0
47,00ad4b4c-bbc4-11e8-b2bc-ac1f6b6435d0,02341824-bbba-11e8-b2ba-ac1f6b6435d0,0228a6e2-bba6-11e8-b2ba-ac1f6b6435d0
48,00ae0ea6-bb9c-11e8-b2b9-ac1f6b6435d0,0250e242-bb9c-11e8-b2b9-ac1f6b6435d0,0230e7d0-bba1-11e8-b2b9-ac1f6b6435d0
49,00b1b8b8-bba5-11e8-b2ba-ac1f6b6435d0,026777cc-bb9d-11e8-b2b9-ac1f6b6435d0,023324a6-bbaf-11e8-b2ba-ac1f6b6435d0
50,00b3659a-bbb0-11e8-b2ba-ac1f6b6435d0,027c9b12-bbc4-11e8-b2bc-ac1f6b6435d0,0240e7f6-bbac-11e8-b2ba-ac1f6b6435d0
51,00b6c386-bba9-11e8-b2ba-ac1f6b6435d0,028ccf80-bba8-11e8-b2ba-ac1f6b6435d0,0246331e-bbc0-11e8-b2bb-ac1f6b6435d0
52,00b8087a-bbc4-11e8-b2bc-ac1f6b6435d0,028e8954-bbbe-11e8-b2ba-ac1f6b6435d0,0249aa98-bbc1-11e8-b2bb-ac1f6b6435d0
53,00b9bdcc-bbca-11e8-b2bc-ac1f6b6435d0,02a13382-bbb0-11e8-b2ba-ac1f6b6435d0,024bce74-bbc4-11e8-b2bc-ac1f6b6435d0
54,00c15ef6-bba7-11e8-b2ba-ac1f6b6435d0,02ab11c4-bba4-11e8-b2b9-ac1f6b6435d0,024f5654-bbae-11e8-b2ba-ac1f6b6435d0
55,00c3f3fc-bbbe-11e8-b2ba-ac1f6b6435d0,02ce0bfa-bbc9-11e8-b2bc-ac1f6b6435d0,025b645c-bbbe-11e8-b2ba-ac1f6b6435d0
56,00c58890-bbbc-11e8-b2ba-ac1f6b6435d0,02e27b14-bba9-11e8-b2ba-ac1f6b6435d0,026469ac-bb9c-11e8-b2b9-ac1f6b6435d0
57,00c9616e-bba7-11e8-b2ba-ac1f6b6435d0,0325d998-bb9c-11e8-b2b9-ac1f6b6435d0,0271c9e4-bbab-11e8-b2ba-ac1f6b6435d0
58,00ca1a3a-bbc7-11e8-b2bc-ac1f6b6435d0,032ae03c-bbc9-11e8-b2bc-ac1f6b6435d0,02744d42-bbbd-11e8-b2ba-ac1f6b6435d0
59,00cb9586-bbc2-11e8-b2bb-ac1f6b6435d0,03480032-bba5-11e8-b2ba-ac1f6b6435d0,028a827a-bba8-11e8-b2ba-ac1f6b6435d0
60,00d7d192-bbb9-11e8-b2ba-ac1f6b6435d0,034a41d2-bba3-11e8-b2b9-ac1f6b6435d0,028cb8d2-bb9f-11e8-b2b9-ac1f6b6435d0
61,00db5f9e-bbc1-11e8-b2bb-ac1f6b6435d0,034f50ae-bbc7-11e8-b2bc-ac1f6b6435d0,0294ea40-bbbb-11e8-b2ba-ac1f6b6435d0
62,00dd1766-bbae-11e8-b2ba-ac1f6b6435d0,037aef70-bbb3-11e8-b2ba-ac1f6b6435d0,02a52ee6-bbac-11e8-b2ba-ac1f6b6435d0
63,00df1310-bbca-11e8-b2bc-ac1f6b6435d0,038f6bd0-bba9-11e8-b2ba-ac1f6b6435d0,02ae4dca-bbaa-11e8-b2ba-ac1f6b6435d0
64,00e77c9c-bbc2-11e8-b2bb-ac1f6b6435d0,039085dc-bbaa-11e8-b2ba-ac1f6b6435d0,02ba21c6-bbb5-11e8-b2ba-ac1f6b6435d0
65,00e96ea4-bbc1-11e8-b2bb-ac1f6b6435d0,039b6e46-bbb1-11e8-b2ba-ac1f6b6435d0,02bd4566-bbad-11e8-b2ba-ac1f6b6435d0
66,00ed4394-bbb2-11e8-b2ba-ac1f6b6435d0,03b53f4a-bbb3-11e8-b2ba-ac1f6b6435d0,02c5ae5e-bbb2-11e8-b2ba-ac1f6b6435d0
67,00f8ac7e-bbbd-11e8-b2ba-ac1f6b6435d0,03d77058-bbac-11e8-b2ba-ac1f6b6435d0,02e42082-bbad-11e8-b2ba-ac1f6b6435d0
68,00fe597e-bbc9-11e8-b2bc-ac1f6b6435d0,03da48a0-bbca-11e8-b2bc-ac1f6b6435d0,02fefb04-bbc7-11e8-b2bc-ac1f6b6435d0
69,0102707a-bba3-11e8-b2b9-ac1f6b6435d0,03e0b692-bbaf-11e8-b2ba-ac1f6b6435d0,0302db0a-bbc4-11e8-b2bc-ac1f6b6435d0
70,01043ee4-bba5-11e8-b2ba-ac1f6b6435d0,03e3827a-bba8-11e8-b2ba-ac1f6b6435d0,030b6ee2-bbbe-11e8-b2ba-ac1f6b6435d0
71,01106f56-bbc9-11e8-b2bc-ac1f6b6435d0,03f02102-bbc0-11e8-b2bb-ac1f6b6435d0,03181d4e-bbb0-11e8-b2ba-ac1f6b6435d0
72,011186c4-bba2-11e8-b2b9-ac1f6b6435d0,03ff65ee-bbc6-11e8-b2bc-ac1f6b6435d0,031aeea0-bbad-11e8-b2ba-ac1f6b6435d0
73,011361ce-bba7-11e8-b2ba-ac1f6b6435d0,042cfe0e-bb9a-11e8-b2b9-ac1f6b6435d0,033c214a-bbb4-11e8-b2ba-ac1f6b6435d0
74,011364f4-bba1-11e8-b2b9-ac1f6b6435d0,04305cbe-bba1-11e8-b2b9-ac1f6b6435d0,03558ade-bb9d-11e8-b2b9-ac1f6b6435d0
75,0115f496-bbb8-11e8-b2ba-ac1f6b6435d0,0435386e-bbbb-11e8-b2ba-ac1f6b6435d0,0357ecb4-bbae-11e8-b2ba-ac1f6b6435d0
76,011945ae-bbb5-11e8-b2ba-ac1f6b6435d0,04383a3c-bbac-11e8-b2ba-ac1f6b6435d0,0359527c-bbbb-11e8-b2ba-ac1f6b6435d0
77,011a3b06-bb9e-11e8-b2b9-ac1f6b6435d0,043ff8ba-bbc2-11e8-b2bb-ac1f6b6435d0,03615f36-bbba-11e8-b2ba-ac1f6b6435d0
78,011acdc6-bba0-11e8-b2b9-ac1f6b6435d0,04735e12-bba4-11e8-b2b9-ac1f6b6435d0,037f4612-bbca-11e8-b2bc-ac1f6b6435d0
79,012c02f2-bbab-11e8-b2ba-ac1f6b6435d0,0479a21a-bba2-11e8-b2b9-ac1f6b6435d0,03846c2e-bbb5-11e8-b2ba-ac1f6b6435d0
80,012c2c02-bba4-11e8-b2b9-ac1f6b6435d0,047f68c6-bbbb-11e8-b2ba-ac1f6b6435d0,0384cd60-bbb3-11e8-b2ba-ac1f6b6435d0
81,012ed836-bbc1-11e8-b2bb-ac1f6b6435d0,048ef882-bbb0-11e8-b2ba-ac1f6b6435d0,03871a6a-bbc8-11e8-b2bc-ac1f6b6435d0
82,01314a58-bba3-11e8-b2b9-ac1f6b6435d0,0497a9cc-bbca-11e8-b2bc-ac1f6b6435d0,03886f76-bbb6-11e8-b2ba-ac1f6b6435d0
83,0136e24a-bba0-11e8-b2b9-ac1f6b6435d0,04aa916a-bbc8-11e8-b2bc-ac1f6b6435d0,039ba28a-bbb6-11e8-b2ba-ac1f6b6435d0
84,013ba5ec-bbb8-11e8-b2ba-ac1f6b6435d0,04b951a6-bbb3-11e8-b2ba-ac1f6b6435d0,03b49288-bba0-11e8-b2b9-ac1f6b6435d0
85,013f0f3a-bbad-11e8-b2ba-ac1f6b6435d0,04e4ae02-bba7-11e8-b2ba-ac1f6b6435d0,03ce111c-bbba-11e8-b2ba-ac1f6b6435d0
86,0141b838-bb9f-11e8-b2b9-ac1f6b6435d0,04ee9860-bbb9-11e8-b2ba-ac1f6b6435d0,03d13e56-bb9b-11e8-b2b9-ac1f6b6435d0
87,0148ee6a-bba3-11e8-b2b9-ac1f6b6435d0,05058e28-bbad-11e8-b2ba-ac1f6b6435d0,03d285d4-bba2-11e8-b2b9-ac1f6b6435d0
88,014927fe-bb9e-11e8-b2b9-ac1f6b6435d0,0506004a-bbaa-11e8-b2ba-ac1f6b6435d0,03d9fb0c-bb9d-11e8-b2b9-ac1f6b6435d0
89,014d20d2-bbaf-11e8-b2ba-ac1f6b6435d0,0506b608-bba9-11e8-b2ba-ac1f6b6435d0,03daec84-bbbf-11e8-b2ba-ac1f6b6435d0
90,014dfb1e-bbba-11e8-b2ba-ac1f6b6435d0,0506cc50-bbc3-11e8-b2bc-ac1f6b6435d0,03de37e6-bbaf-11e8-b2ba-ac1f6b6435d0
91,01508fd4-bb9a-11e8-b2b9-ac1f6b6435d0,050dc2ee-bbaa-11e8-b2ba-ac1f6b6435d0,03ec3e0c-bbca-11e8-b2bc-ac1f6b6435d0
92,0155043e-bbb7-11e8-b2ba-ac1f6b6435d0,0510ecd2-bba3-11e8-b2b9-ac1f6b6435d0,03f12378-bba1-11e8-b2b9-ac1f6b6435d0
93,015652d0-bbb7-11e8-b2ba-ac1f6b6435d0,051b0d08-bbc5-11e8-b2bc-ac1f6b6435d0,03f63d86-bbbf-11e8-b2ba-ac1f6b6435d0
94,0158f3d6-bb9f-11e8-b2b9-ac1f6b6435d0,0522f384-bbbf-11e8-b2ba-ac1f6b6435d0,03f92c20-bbc0-11e8-b2bb-ac1f6b6435d0
95,015b7388-bbac-11e8-b2ba-ac1f6b6435d0,0527ce90-bbc4-11e8-b2bc-ac1f6b6435d0,03ff022c-bbc4-11e8-b2bc-ac1f6b6435d0
96,015ed0d8-bbbf-11e8-b2ba-ac1f6b6435d0,052ddb64-bbba-11e8-b2ba-ac1f6b6435d0,04096bea-bb9c-11e8-b2b9-ac1f6b6435d0
97,016b3df6-bba5-11e8-b2ba-ac1f6b6435d0,05316fc0-bbb7-11e8-b2ba-ac1f6b6435d0,040d3224-bbc5-11e8-b2bc-ac1f6b6435d0
98,017badb4-bbc6-11e8-b2bc-ac1f6b6435d0,0535d4cc-bbab-11e8-b2ba-ac1f6b6435d0,0410407c-bba2-11e8-b2b9-ac1f6b6435d0
99,017e605a-bba7-11e8-b2ba-ac1f6b6435d0,0554f8be-bba8-11e8-b2ba-ac1f6b6435d0,0419f612-bba7-11e8-b2ba-ac1f6b6435d0
100,017f7748-bba6-11e8-b2ba-ac1f6b6435d0,055bd1a4-bbb5-11e8-b2ba-ac1f6b6435d0,043866ac-bba6-11e8-b2ba-ac1f6b6435d0
101,01853df0-bbc3-11e8-b2bc-ac1f6b6435d0,055e91f2-bb9a-11e8-b2b9-ac1f6b6435d0,044e4cd2-bba2-11e8-b2b9-ac1f6b6435d0
102,018bc484-bba7-11e8-b2ba-ac1f6b6435d0,05606922-bbbe-11e8-b2ba-ac1f6b6435d0,045e2724-bbb1-11e8-b2ba-ac1f6b6435d0
103,018dd9a2-bbc2-11e8-b2bb-ac1f6b6435d0,058300e0-bbc3-11e8-b2bc-ac1f6b6435d0,0463bae6-bbba-11e8-b2ba-ac1f6b6435d0
104,018e30a8-bbc9-11e8-b2bc-ac1f6b6435d0,0586ee64-bbc6-11e8-b2bc-ac1f6b6435d0,0468fef4-bbc7-11e8-b2bc-ac1f6b6435d0
105,0190855a-bbca-11e8-b2bc-ac1f6b6435d0,0591f00e-bba6-11e8-b2ba-ac1f6b6435d0,04691b58-bba1-11e8-b2b9-ac1f6b6435d0
106,01939a1a-bbc5-11e8-b2bc-ac1f6b6435d0,059462b0-bbc1-11e8-b2bb-ac1f6b6435d0,0494ea52-bba2-11e8-b2b9-ac1f6b6435d0
107,01a0f8a0-bbb0-11e8-b2ba-ac1f6b6435d0,05952dae-bbc5-11e8-b2bc-ac1f6b6435d0,04bba5b2-bbc4-11e8-b2bc-ac1f6b6435d0
108,01a9e5da-bb9e-11e8-b2b9-ac1f6b6435d0,0597ac6e-bbca-11e8-b2bc-ac1f6b6435d0,04bbd5da-bbad-11e8-b2ba-ac1f6b6435d0
109,01b500a4-bb9a-11e8-b2b9-ac1f6b6435d0,05a371ba-bba8-11e8-b2ba-ac1f6b6435d0,04c49f8c-bba1-11e8-b2b9-ac1f6b6435d0
110,01b79b30-bbb2-11e8-b2ba-ac1f6b6435d0,05a37b7c-bbbe-11e8-b2ba-ac1f6b6435d0,04e022d0-bbb4-11e8-b2ba-ac1f6b6435d0
111,01b79bd0-bba3-11e8-b2b9-ac1f6b6435d0,05a4b294-bbaa-11e8-b2ba-ac1f6b6435d0,04e6f8f8-bb9b-11e8-b2b9-ac1f6b6435d0
112,01ba30e4-bbb6-11e8-b2ba-ac1f6b6435d0,05a7654c-bba1-11e8-b2b9-ac1f6b6435d0,04f69cd0-bbc4-11e8-b2bc-ac1f6b6435d0
113,01bb65f4-bba2-11e8-b2b9-ac1f6b6435d0,05b9a21c-bba5-11e8-b2ba-ac1f6b6435d0,0507561a-bbb5-11e8-b2ba-ac1f6b6435d0
114,01bc1aa2-bbad-11e8-b2ba-ac1f6b6435d0,05c17e0a-bba6-11e8-b2ba-ac1f6b6435d0,050de920-bba2-11e8-b2b9-ac1f6b6435d0
115,01bc5bf4-bbc4-11e8-b2bc-ac1f6b6435d0,05d32f36-bba3-11e8-b2b9-ac1f6b6435d0,051c9598-bbab-11e8-b2ba-ac1f6b6435d0
116,01c7157c-bba5-11e8-b2ba-ac1f6b6435d0,05da8188-bbc0-11e8-b2bb-ac1f6b6435d0,054bea6a-bba0-11e8-b2b9-ac1f6b6435d0
117,01c87288-bbc2-11e8-b2bb-ac1f6b6435d0,05efeba2-bb9f-11e8-b2b9-ac1f6b6435d0,054feace-bbc9-11e8-b2bc-ac1f6b6435d0
118,01cccde8-bba8-11e8-b2ba-ac1f6b6435d0,05f1331c-bbb9-11e8-b2ba-ac1f6b6435d0,057337f4-bbb0-11e8-b2ba-ac1f6b6435d0
119,01d1ae74-bbb9-11e8-b2ba-ac1f6b6435d0,05fb3498-bbaf-11e8-b2ba-ac1f6b6435d0,05784754-bba0-11e8-b2b9-ac1f6b6435d0
120,01d1e5fc-bbb3-11e8-b2ba-ac1f6b6435d0,06096888-bbc3-11e8-b2bc-ac1f6b6435d0,0579bc04-bba7-11e8-b2ba-ac1f6b6435d0
121,01d2d5c4-bbb9-11e8-b2ba-ac1f6b6435d0,06279e66-bbb9-11e8-b2ba-ac1f6b6435d0,057c591e-bbb1-11e8-b2ba-ac1f6b6435d0
122,01d619aa-bbaf-11e8-b2ba-ac1f6b6435d0,0627e054-bbc0-11e8-b2bb-ac1f6b6435d0,058c3250-bbaa-11e8-b2ba-ac1f6b6435d0
123,01d6e4b8-bba8-11e8-b2ba-ac1f6b6435d0,0632ef5c-bbb7-11e8-b2ba-ac1f6b6435d0,0597cc48-bbbc-11e8-b2ba-ac1f6b6435d0
124,01d7fd92-bb9b-11e8-b2b9-ac1f6b6435d0,064998aa-bb9f-11e8-b2b9-ac1f6b6435d0,0598a6a8-bb9f-11e8-b2b9-ac1f6b6435d0
125,01ddc40c-bbb9-11e8-b2ba-ac1f6b6435d0,0660356a-bbae-11e8-b2ba-ac1f6b6435d0,059e4b10-bbb0-11e8-b2ba-ac1f6b6435d0
126,01e8a3e4-bbbf-11e8-b2ba-ac1f6b6435d0,066625f2-bb9e-11e8-b2b9-ac1f6b6435d0,059f53c6-bbc3-11e8-b2bc-ac1f6b6435d0
127,01e9c96a-bb9a-11e8-b2b9-ac1f6b6435d0,066ef0be-bb9a-11e8-b2b9-ac1f6b6435d0,05b5069e-bbb4-11e8-b2ba-ac1f6b6435d0
128,01ebc542-bbbf-11e8-b2ba-ac1f6b6435d0,067c192c-bbb0-11e8-b2ba-ac1f6b6435d0,05c41478-bbc2-11e8-b2bb-ac1f6b6435d0
129,01edbdd4-bbb0-11e8-b2ba-ac1f6b6435d0,0684e060-bbac-11e8-b2ba-ac1f6b6435d0,05c5f690-bba3-11e8-b2b9-ac1f6b6435d0
130,01eea150-bba5-11e8-b2ba-ac1f6b6435d0,06918eaa-bbc5-11e8-b2bc-ac1f6b6435d0,05caf1fe-bba3-11e8-b2b9-ac1f6b6435d0
131,01f3e0da-bb9f-11e8-b2b9-ac1f6b6435d0,06938774-bbbf-11e8-b2ba-ac1f6b6435d0,05d7b996-bbc8-11e8-b2bc-ac1f6b6435d0
132,01f85a98-bbae-11e8-b2ba-ac1f6b6435d0,069c21b0-bbbd-11e8-b2ba-ac1f6b6435d0,05dac022-bbb0-11e8-b2ba-ac1f6b6435d0
133,01f8c228-bbac-11e8-b2ba-ac1f6b6435d0,06a34cf6-bbc7-11e8-b2bc-ac1f6b6435d0,05de3e34-bbb3-11e8-b2ba-ac1f6b6435d0
134,01f8f48c-bbb1-11e8-b2ba-ac1f6b6435d0,06b64c86-bba7-11e8-b2ba-ac1f6b6435d0,0605a936-bb9c-11e8-b2b9-ac1f6b6435d0
135,0204b9f0-bba4-11e8-b2b9-ac1f6b6435d0,06b95b50-bbc6-11e8-b2bc-ac1f6b6435d0,060b5774-bba5-11e8-b2ba-ac1f6b6435d0
136,02070102-bbb7-11e8-b2ba-ac1f6b6435d0,06cfd9be-bbb9-11e8-b2ba-ac1f6b6435d0,06145226-bba9-11e8-b2ba-ac1f6b6435d0
137,0207bdcc-bbb7-11e8-b2ba-ac1f6b6435d0,06e42a06-bbb7-11e8-b2ba-ac1f6b6435d0,0620aea6-bbbb-11e8-b2ba-ac1f6b6435d0
138,020c961e-bbb5-11e8-b2ba-ac1f6b6435d0,06e7b552-bbaa-11e8-b2ba-ac1f6b6435d0,063a3f2e-bbb6-11e8-b2ba-ac1f6b6435d0
139,020d4352-bbb5-11e8-b2ba-ac1f6b6435d0,06f43114-bba6-11e8-b2ba-ac1f6b6435d0,0643a336-bba0-11e8-b2b9-ac1f6b6435d0
140,02101658-bbca-11e8-b2bc-ac1f6b6435d0,06f48928-bbbc-11e8-b2ba-ac1f6b6435d0,065dc194-bbc8-11e8-b2bc-ac1f6b6435d0
141,0216d526-bbbe-11e8-b2ba-ac1f6b6435d0,0705fa44-bbaf-11e8-b2ba-ac1f6b6435d0,06601ec2-bbae-11e8-b2ba-ac1f6b6435d0
142,0217b490-bb9c-11e8-b2b9-ac1f6b6435d0,0707bc5e-bbc7-11e8-b2bc-ac1f6b6435d0,0660d8fa-bbac-11e8-b2ba-ac1f6b6435d0
143,02199b60-bbc0-11e8-b2bb-ac1f6b6435d0,0707cb78-bbb7-11e8-b2ba-ac1f6b6435d0,066428f0-bbbd-11e8-b2ba-ac1f6b6435d0
144,0219faa8-bba5-11e8-b2ba-ac1f6b6435d0,071b0cbe-bbc7-11e8-b2bc-ac1f6b6435d0,067818de-bbc6-11e8-b2bc-ac1f6b6435d0
145,021eacc4-bba0-11e8-b2b9-ac1f6b6435d0,072206c4-bbb6-11e8-b2ba-ac1f6b6435d0,067f4d36-bbba-11e8-b2ba-ac1f6b6435d0
146,022159ba-bbc8-11e8-b2bc-ac1f6b6435d0,0729be06-bbb5-11e8-b2ba-ac1f6b6435d0,068fdfea-bb9f-11e8-b2b9-ac1f6b6435d0
147,02261342-bbb4-11e8-b2ba-ac1f6b6435d0,073c0970-bbb1-11e8-b2ba-ac1f6b6435d0,0691af8c-bbb3-11e8-b2ba-ac1f6b6435d0
148,02271820-bbad-11e8-b2ba-ac1f6b6435d0,073e0748-bbb6-11e8-b2ba-ac1f6b6435d0,0699ee3a-bbb9-11e8-b2ba-ac1f6b6435d0
